club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Bologna,Marco Roccati,23.0,Goalkeeper,Empoli,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Giovanni Pompei,17.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Jonatan Binotto,23.0,Right Winger,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Filippo Di Leo,19.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Teddy Lucic,25.0,Centre-Back,North_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Massimiliano Cappioli,30.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Klas Ingesson,29.0,Defensive Midfield,Bari,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Giovanni Bia,29.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Nicola Boselli,25.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Alessandro Rinaldi,23.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Giampiero Maini,26.0,Defensive Midfield,Milan,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Christophe Sanchez,25.0,Centre-Forward,Montpellier,?,in,Summer,0.01,Serie A,1998,1998/1999
Bologna,Giuseppe Signori,30.0,Centre-Forward,Sampdoria,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Hidetoshi Nakata,21.0,Attacking Midfield,Bellm. Hiratsuka,3.50m,in,Summer,"3,5",Serie A,1998,1998/1999
Perugia,Tomislav Erceg,26.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Perugia,Paulo da Silva,18.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Perugia,Sean Sogliano,27.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Andrea Carboni,20.0,midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Gianluca Ricci,30.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Davide Tentoni,27.0,midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Emerson Pereira,24.0,Second Striker,South America,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Mirko Ventura,18.0,midfield,Ancona Youth,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Andrea Sussi,24.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Pietro Strada,28.0,Left Midfield,AC Parma,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Diego Pellegrini,27.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Roberto Ripa,30.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Giovanni Tedesco,26.0,Central Midfield,Salernitana,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Zé Maria,24.0,Right-Back,AC Parma,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Sergio Campolo,26.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Cristian Bucchi,21.0,Centre-Forward,Settempeda,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,David Giubilato,21.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Gabriele Grossi,26.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Davide Baiocco,23.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Gianluca Petrachi,29.0,midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Martín Rivas,21.0,Centre-Back,Inter,loan transfer,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Riccardo Maspero,27.0,Attacking Midfield,Italy,loan transfer,in,Summer,0.01,Serie A,1998,1998/1999
Perugia,Marco Roccati,23.0,Goalkeeper,Bologna,loan transfer,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Vince Grella,18.0,Central Midfield,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Empoli,Marcelo Zalayeta,19.0,Centre-Forward,Juventus,loan transfer,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Davide Quironi,29.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Sinisa Jankovic,20.0,Right Midfield,Zvezdara,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Gianluca Porro,19.0,Left Winger,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Albert Cole,16.0,Centre-Back,MB Freetown,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Vincenzo Palumbo,24.0,attack,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Cribari,18.0,Centre-Back,South America,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Paco Soares,18.0,attack,Sampdoria,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Davor Tancik,18.0,midfield,Centese,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Riccardo Allegretti,20.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Matteo Sereni,23.0,Goalkeeper,Piacenza,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Andrea Cupi,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Marco Marchionni,17.0,Right Midfield,Monterotondo,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Stefano Morrone,19.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Tommaso Dei,21.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Johan Arneng,19.0,Defensive Midfield,North_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Marco Carparelli,22.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,David D'Antoni,19.0,Central Midfield,Ladispoli,?,in,Summer,0.01,Serie A,1998,1998/1999
Empoli,Roberto Chiappara,24.0,Right Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Massimo Taibi,28.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
AC Venezia 1907,Roberto Franzese,17.0,Central Midfield,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
AC Venezia 1907,Luigi Giandomenico,19.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Fabian Natale Valtolina,27.0,Left Winger,Piacenza,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Andrea De Cecco,19.0,midfield,Sandonà,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Kenneth Zeigbo,21.0,Centre-Forward,Central_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Enrico Buonocore,26.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Tácio,17.0,Attacking Midfield,South America,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Daniele Carnasciali,31.0,Right-Back,Bologna,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Andrea Soncin,19.0,Centre-Forward,Solbiatese Arno Calcio,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Filippo Maniero,25.0,Centre-Forward,Milan,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Fábio Bilica,19.0,Centre-Back,South America,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Tomislav Rukavina,23.0,Right Midfield,Croatia Zagreb,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Ivone De Franceschi,24.0,Left Winger,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Sergio Volpi,24.0,Central Midfield,Bari,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Hiroshi Nanami,25.0,Left Midfield,Asia,loan transfer,in,Summer,0.01,Serie A,1998,1998/1999
Milan,Oliver Bierhoff,30.0,Centre-Forward,Italy,12.50m,in,Summer,"12,5",Serie A,1998,1998/1999
Milan,Thomas Helveg,27.0,Right-Back,Italy,8.50m,in,Summer,"8,5",Serie A,1998,1998/1999
Milan,Roberto Ayala,25.0,Centre-Back,Italy,7.50m,in,Summer,"7,5",Serie A,1998,1998/1999
Milan,Jens Lehmann,28.0,Goalkeeper,FC Schalke 04,4.30m,in,Summer,"4,3",Serie A,1998,1998/1999
Milan,Bruno N'Gotty,27.0,Centre-Back,Paris SG,3.00m,in,Summer,3,Serie A,1998,1998/1999
Milan,Christian Abbiati,20.0,Goalkeeper,Italy,1.67m,in,Summer,"1,67",Serie A,1998,1998/1999
Milan,Luigi Sala,24.0,Centre-Back,Bari,1.00m,in,Summer,1,Serie A,1998,1998/1999
Milan,Luca Vitali,18.0,Central Midfield,Fano,?,in,Summer,0.01,Serie A,1998,1998/1999
Milan,Andrés Guglielminpietro,24.0,Left Midfield,South America,?,in,Summer,0.01,Serie A,1998,1998/1999
Milan,Domenico Morfeo,22.0,Attacking Midfield,Fiorentina,loan transfer,in,Summer,0.01,Serie A,1998,1998/1999
Fiorentina,Jörg Heinrich,28.0,Left-Back,Bor. Dortmund,12.60m,in,Summer,"12,6",Serie A,1998,1998/1999
Fiorentina,Moreno Torricelli,28.0,Right-Back,Juventus,6.20m,in,Summer,"6,2",Serie A,1998,1998/1999
Fiorentina,Sead Zilic,15.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Fiorentina,Guillermo Amor,30.0,Central Midfield,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Fiorentina,Alessandro Zandonà,22.0,Goalkeeper,Sandonà,?,in,Summer,0.01,Serie A,1998,1998/1999
Fiorentina,Carmine Esposito,27.0,attack,Empoli,?,in,Summer,0.01,Serie A,1998,1998/1999
Fiorentina,Tomas Repka,24.0,Centre-Back,Central_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Udinese Calcio,Morten Bisgaard,24.0,Central Midfield,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Udinese Calcio,Harald Wapenaar,28.0,Goalkeeper,FC Utrecht,?,in,Summer,0.01,Serie A,1998,1998/1999
Udinese Calcio,Roberto Sosa,23.0,Centre-Forward,South America,?,in,Summer,0.01,Serie A,1998,1998/1999
Udinese Calcio,Henry van der Vegt,26.0,midfield,Willem II,?,in,Summer,0.01,Serie A,1998,1998/1999
Udinese Calcio,Abdoulaye Camara,18.0,defence,Central_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Udinese Calcio,Massamasso Tchangai,19.0,Centre-Back,Africa Sports,?,in,Summer,0.01,Serie A,1998,1998/1999
Udinese Calcio,Morris Molinari,23.0,Centre-Back,Saronno,?,in,Summer,0.01,Serie A,1998,1998/1999
Lazio,Christian Vieri,25.0,Centre-Forward,Atlético Madrid,28.41m,in,Summer,"28,41",Serie A,1998,1998/1999
Lazio,Marcelo Salas,23.0,Centre-Forward,South America,17.50m,in,Summer,"17,5",Serie A,1998,1998/1999
Lazio,Sinia Mihajlovic,29.0,Centre-Back,Sampdoria,17.00m,in,Summer,17,Serie A,1998,1998/1999
Lazio,Iván de la Peña,22.0,Attacking Midfield,Barcelona,15.00m,in,Summer,15,Serie A,1998,1998/1999
Lazio,Dejan Stankovic,19.0,Central Midfield,Central_EU,12.39m,in,Summer,"12,39",Serie A,1998,1998/1999
Lazio,Sérgio Conceição,23.0,Right Winger,FC Porto,9.00m,in,Summer,9,Serie A,1998,1998/1999
Lazio,Fernando Couto,28.0,Centre-Back,Barcelona,3.40m,in,Summer,"3,4",Serie A,1998,1998/1999
Lazio,Stefano Lombardi,21.0,Centre-Back,Italy,250Th.,in,Summer,"0,25",Serie A,1998,1998/1999
Lazio,Igor Protti,30.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Lazio,Alessandro Iannuzzi,22.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Gennaro Gattuso,20.0,Central Midfield,Uk,4.65m,in,Summer,"4,65",Serie A,1998,1998/1999
Salernitana,Rigobert Song,22.0,Centre-Back,FC Metz,3.87m,in,Summer,"3,87",Serie A,1998,1998/1999
Salernitana,Drazen Bolic,26.0,Right-Back,Central_EU,780Th.,in,Summer,"0,78",Serie A,1998,1998/1999
Salernitana,Aleksandar Kristic,27.0,Centre-Back,Central_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Crescenzo De Vito,18.0,Goalkeeper,Perugia,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Lennart Bak,25.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Emilio Belmonte,26.0,attack,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Francesco De Francesco,20.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,David Di Michele,22.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Vincenzo Chianese,22.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Dragan Vukoja,29.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Ighli Vannucchi,20.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Marco Rossi,20.0,Right Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Salvatore Monaco,25.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Salernitana,Salvatore Fresi,25.0,Centre-Back,Inter,loan transfer,in,Summer,0.01,Serie A,1998,1998/1999
Bari,Daniel Andersson,20.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Bari,Rachid Neqrouz,26.0,Sweeper,free agents,free transfer,in,Summer,0,Serie A,1998,1998/1999
Bari,Attilio Gregori,32.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bari,Michael Madsen,24.0,Left Midfield,North_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Bari,Peter Knudsen,25.0,Left Midfield,North_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Bari,Gionatha Spinesi,20.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bari,Hany Said,18.0,Sweeper,El Ahly U19,?,in,Summer,0.01,Serie A,1998,1998/1999
Bari,Duccio Innocenti,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Bari,Yksel Osmanovski,21.0,Left Midfield,North_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Juan Sebastián Verón,23.0,Central Midfield,Sampdoria,17.50m,in,Summer,"17,5",Serie A,1998,1998/1999
AC Parma,Faustino Asprilla,28.0,Centre-Forward,Newcastle,6.80m,in,Summer,"6,8",Serie A,1998,1998/1999
AC Parma,Diego Fuser,29.0,Right Midfield,Lazio,6.00m,in,Summer,6,Serie A,1998,1998/1999
AC Parma,Mohamed Kader,19.0,Centre-Forward,Africa Sports,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Alain Boghossian,27.0,Central Midfield,Sampdoria,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Abel Balbo,32.0,Centre-Forward,AS Roma,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Raffaele Longo,20.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Zlatko Zebic,19.0,Attacking Midfield,Central_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Roberto Stellone,20.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Saliou Lassissi,19.0,Centre-Back,Stade Rennais,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Luigi Sartor,23.0,Right-Back,Inter,?,in,Summer,0.01,Serie A,1998,1998/1999
AC Parma,Paolo Vanoli,25.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Inter,Nicola Ventola,20.0,Centre-Forward,Bari,21.00m,in,Summer,21,Serie A,1998,1998/1999
Inter,Sébastien Frey,18.0,Goalkeeper,France,14.00m,in,Summer,14,Serie A,1998,1998/1999
Inter,Mikaël Silvestre,20.0,Left-Back,Stade Rennais,7.00m,in,Summer,7,Serie A,1998,1998/1999
Inter,Andrea Pirlo,19.0,Defensive Midfield,Italy,2.00m,in,Summer,2,Serie A,1998,1998/1999
Inter,Roberto Baggio,31.0,Second Striker,Bologna,1.80m,in,Summer,"1,8",Serie A,1998,1998/1999
Inter,Ousmane Dabo,21.0,Defensive Midfield,Stade Rennais,1.55m,in,Summer,"1,55",Serie A,1998,1998/1999
Inter,Zoumana Camara,19.0,Centre-Back,France,1.00m,in,Summer,1,Serie A,1998,1998/1999
Inter,Cristiano Zanetti,21.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Inter,Ivan Rezic,18.0,Central Midfield,Est_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
Inter,Raffaele Nuzzo,25.0,Goalkeeper,Gualdo,?,in,Summer,0.01,Serie A,1998,1998/1999
AS Roma,Fábio Júnior,20.0,Centre-Forward,South America,13.80m,in,Summer,"13,8",Serie A,1998,1998/1999
AS Roma,Dmitri Alenichev,25.0,Central Midfield,Russia,6.15m,in,Summer,"6,15",Serie A,1998,1998/1999
AS Roma,Antônio Carlos Zago,29.0,Centre-Back,South America,3.50m,in,Summer,"3,5",Serie A,1998,1998/1999
AS Roma,Ivan Tomic,22.0,Defensive Midfield,Central_EU,?,in,Summer,0.01,Serie A,1998,1998/1999
AS Roma,Pierre Womé,19.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
AS Roma,Gustavo Bartelt,23.0,Centre-Forward,South America,?,in,Summer,0.01,Serie A,1998,1998/1999
AS Roma,Alessandro Frau,21.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,1998,1998/1999
Juventus,Thierry Henry,21.0,Centre-Forward,Monaco,12.50m,in,Winter,"12,5",Serie A,1998,1998/1999
Juventus,Juan Esnáider,25.0,Centre-Forward,Espanyol,6.25m,in,Winter,"6,25",Serie A,1998,1998/1999
Juventus,Patrick Müller,22.0,Centre-Back,Uk,?,in,Winter,0.01,Serie A,1998,1998/1999
Vicenza,Ousmane Dabo,21.0,Defensive Midfield,Inter,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Vicenza,Giuseppe Cardone,24.0,Right-Back,Milan,?,in,Winter,0.01,Serie A,1998,1998/1999
Vicenza,Almir Gegic,19.0,Centre-Forward,Central_EU,?,in,Winter,0.01,Serie A,1998,1998/1999
Vicenza,Marco Aurelio,31.0,Centre-Back,Sporting CP,?,in,Winter,0.01,Serie A,1998,1998/1999
Vicenza,Cristian Biancone,21.0,Centre-Forward,Italy,?,in,Winter,0.01,Serie A,1998,1998/1999
Vicenza,Gennaro Scarlato,21.0,Centre-Back,Italy,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Vicenza,Marco Negri,28.0,Centre-Forward,Uk,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Cagliari Calcio,Cristiano Zanetti,21.0,Defensive Midfield,Inter,?,in,Winter,0.01,Serie A,1998,1998/1999
Sampdoria,Doriva,26.0,Right Midfield,FC Porto,900Th.,in,Winter,"0,9",Serie A,1998,1998/1999
Sampdoria,Lee Sharpe,27.0,Left Midfield,Leeds,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Bologna,Jero Shakpoke,19.0,Centre-Back,Italy,?,in,Winter,0.01,Serie A,1998,1998/1999
Bologna,Stefano Bettarini,26.0,Left-Back,Fiorentina,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Perugia,Iván Kaviedes,21.0,Centre-Forward,South America,?,in,Winter,0.01,Serie A,1998,1998/1999
Perugia,Luca Mezzano,21.0,Centre-Back,Inter,?,in,Winter,0.01,Serie A,1998,1998/1999
Perugia,Hilário Leal,24.0,Right-Back,Chaves,?,in,Winter,0.01,Serie A,1998,1998/1999
Perugia,Andrea Mazzantini,30.0,Goalkeeper,Inter,?,in,Winter,0.01,Serie A,1998,1998/1999
Perugia,Armando Pantanelli,27.0,Goalkeeper,Italy,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Perugia,Mika Lehkosuo,28.0,Attacking Midfield,North_EU,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Empoli,Arturo Di Napoli,24.0,Centre-Forward,Vicenza,?,in,Winter,0.01,Serie A,1998,1998/1999
Empoli,Zoumana Camara,19.0,Centre-Back,Inter,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
Empoli,Raffaele Cerbone,29.0,attack,Italy,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Gerhard Poschner,29.0,Defensive Midfield,VfB Stuttgart,?,in,Winter,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Pablo Pinones-Arce,17.0,Centre-Forward,North_EU,?,in,Winter,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Alessandro Pistone,23.0,Left-Back,Newcastle,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Álvaro Recoba,22.0,Second Striker,Inter,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
AC Venezia 1907,Augustine Ahinful,24.0,Centre-Forward,Leiria,loan transfer,in,Winter,0.01,Serie A,1998,1998/1999
