club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Lecce,Philippe Billy,19.0,Right-Back,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Lecce,Giorgio Frezzolini,25.0,Goalkeeper,Chievo Verona,?,in,Summer,0.01,Serie A,2001,2001/2002
Lecce,Klas Ingesson,32.0,Defensive Midfield,Marseille,?,in,Summer,0.01,Serie A,2001,2001/2002
Lecce,Marco De Braco,22.0,defence,Unknown,?,in,Summer,0.01,Serie A,2001,2001/2002
Lecce,Matteo Superbi,32.0,midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Lecce,Cristian Silvestri,26.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Lecce,Lorenzo Stovini,24.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Lecce,Guillermo Giacomazzi,23.0,Defensive Midfield,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Luca Saudati,22.0,Centre-Forward,Milan,9.30m,in,Summer,"9,3",Serie A,2001,2001/2002
Atalanta BC,Luigi Sala,27.0,Centre-Back,Milan,2.50m,in,Summer,"2,5",Serie A,2001,2001/2002
Atalanta BC,Massimo Taibi,31.0,Goalkeeper,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Atalanta BC,Ousmane Dabo,24.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Fabiano Medina,19.0,Centre-Back,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Corrado Colombo,21.0,Centre-Forward,Torino,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Alessandro Rinaldi,26.0,Right-Back,AS Roma,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Pierluigi Orlandini,28.0,Right Midfield,Brescia,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Luca Cavalli,23.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Gianni Comandini,24.0,Centre-Forward,Milan,?,in,Summer,0.01,Serie A,2001,2001/2002
Atalanta BC,Alex Calderoni,25.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Joachim Björklund,30.0,Centre-Back,Valencia,4.00m,in,Summer,4,Serie A,2001,2001/2002
AC Venezia 1907,Daniel Andersson,23.0,Defensive Midfield,Italy,2.50m,in,Summer,"2,5",Serie A,2001,2001/2002
AC Venezia 1907,Jimmy Algérino,29.0,Right-Back,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
AC Venezia 1907,Federico Magallanes,25.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
AC Venezia 1907,Mario Cvitanovic,26.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
AC Venezia 1907,Matías Donnet,21.0,Attacking Midfield,South America,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Mauro Bressan,30.0,Defensive Midfield,Fiorentina,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Francesco Bison,20.0,Goalkeeper,Jesolo,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Valentino Lai,17.0,Central Midfield,Malmö U19,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Stefano Bellè,24.0,Left Winger,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,William Viali,26.0,Centre-Back,Lecce,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Franck Ongfiang,16.0,Left Midfield,France,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Pablo García,24.0,Defensive Midfield,Milan,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Juventus,Gianluigi Buffon,23.0,Goalkeeper,AC Parma,52.88m,in,Summer,"52,88",Serie A,2001,2001/2002
Juventus,Pavel Nedved,28.0,Left Midfield,Lazio,45.00m,in,Summer,45,Serie A,2001,2001/2002
Juventus,Lilian Thuram,29.0,Centre-Back,AC Parma,36.15m,in,Summer,"36,15",Serie A,2001,2001/2002
Juventus,Marcelo Salas,26.0,Centre-Forward,Lazio,25.00m,in,Summer,25,Serie A,2001,2001/2002
Juventus,Cristian Zenoni,24.0,Right-Back,Milan,15.50m,in,Summer,"15,5",Serie A,2001,2001/2002
Juventus,Nicola Amoruso,26.0,Centre-Forward,Italy,5.50m,in,Summer,"5,5",Serie A,2001,2001/2002
Juventus,Landry Bonnefoi,18.0,Goalkeeper,France,?,in,Summer,0.01,Serie A,2001,2001/2002
Torino,Simone Vergassola,25.0,Defensive Midfield,Italy,3.70m,in,Summer,"3,7",Serie A,2001,2001/2002
Torino,Yksel Osmanovski,24.0,Left Midfield,Italy,3.50m,in,Summer,"3,5",Serie A,2001,2001/2002
Torino,Riccardo Fissore,21.0,Centre-Back,Inter,1.03m,in,Summer,"1,03",Serie A,2001,2001/2002
Torino,Tiziano Turchetti,21.0,attack,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Torino,Gabriele Paoletti,23.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Torino,Gianluca Comotto,22.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Torino,Cristiano Lucarelli,25.0,Centre-Forward,Lecce,?,in,Summer,0.01,Serie A,2001,2001/2002
Torino,Benoît Cauet,32.0,Central Midfield,Inter,?,in,Summer,0.01,Serie A,2001,2001/2002
Torino,Luca Mezzano,24.0,Centre-Back,Inter,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Hellas Verona,Mario Frick,26.0,Centre-Forward,Italy,1.50m,in,Summer,"1,5",Serie A,2001,2001/2002
Hellas Verona,Nicola Diliso,26.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Hellas Verona,Nicola Di Liso,26.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Hellas Verona,Luca Matteassi,22.0,Right Winger,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Hellas Verona,Davide Mandorlini,17.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Hellas Verona,Johnnier Montaño,18.0,Attacking Midfield,AC Parma,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Hellas Verona,Paolo Cannavaro,20.0,Centre-Back,AC Parma,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Hellas Verona,Marco Zanchi,24.0,Centre-Back,Juventus,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Inter,Francesco Toldo,29.0,Goalkeeper,Fiorentina,26.50m,in,Summer,"26,5",Serie A,2001,2001/2002
Inter,Sérgio Conceição,26.0,Right Winger,AC Parma,18.00m,in,Summer,18,Serie A,2001,2001/2002
Inter,Adriano,19.0,Centre-Forward,South America,13.19m,in,Summer,"13,19",Serie A,2001,2001/2002
Inter,Mohamed Kallon,21.0,Centre-Forward,Italy,13.00m,in,Summer,13,Serie A,2001,2001/2002
Inter,Cristiano Zanetti,24.0,Defensive Midfield,AS Roma,11.00m,in,Summer,11,Serie A,2001,2001/2002
Inter,Marco Materazzi,27.0,Centre-Back,Perugia,10.50m,in,Summer,"10,5",Serie A,2001,2001/2002
Inter,Nelson Vivas,31.0,Right-Back,Arsenal,7.00m,in,Summer,7,Serie A,2001,2001/2002
Inter,Gonzalo Sorondo,21.0,Centre-Back,South America,6.00m,in,Summer,6,Serie A,2001,2001/2002
Inter,Paolo Ginestra,22.0,Goalkeeper,Milan,3.50m,in,Summer,"3,5",Serie A,2001,2001/2002
Inter,Alberto Fontana,34.0,Goalkeeper,Italy,3.00m,in,Summer,3,Serie A,2001,2001/2002
Inter,Stefano Lombardi,24.0,Centre-Back,Perugia,500Th.,in,Summer,"0,5",Serie A,2001,2001/2002
Inter,Emre Belözoglu,20.0,Central Midfield,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Inter,Okan Buruk,27.0,Right Midfield,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Inter,Pasquale Padalino,28.0,Centre-Back,Bologna,?,in,Summer,0.01,Serie A,2001,2001/2002
Inter,Jonatan Binotto,26.0,Right Winger,Bologna,?,in,Summer,0.01,Serie A,2001,2001/2002
Inter,Alessandro Frau,24.0,Attacking Midfield,AS Roma,?,in,Summer,0.01,Serie A,2001,2001/2002
Inter,Drazen Brncic,29.0,Central Midfield,Milan,?,in,Summer,0.01,Serie A,2001,2001/2002
Inter,Andrés Guglielminpietro,27.0,Left Midfield,Milan,?,in,Summer,0.01,Serie A,2001,2001/2002
Milan,Rui Costa,29.0,Attacking Midfield,Fiorentina,41.32m,in,Summer,"41,32",Serie A,2001,2001/2002
Milan,Filippo Inzaghi,27.0,Centre-Forward,Juventus,36.15m,in,Summer,"36,15",Serie A,2001,2001/2002
Milan,Andrea Pirlo,22.0,Defensive Midfield,Inter,17.04m,in,Summer,"17,04",Serie A,2001,2001/2002
Milan,Javi Moreno,26.0,Centre-Forward,Alavés,16.00m,in,Summer,16,Serie A,2001,2001/2002
Milan,Massimo Donati,20.0,Defensive Midfield,Atalanta BC,15.00m,in,Summer,15,Serie A,2001,2001/2002
Milan,Cosmin Contra,25.0,Right-Back,Alavés,7.00m,in,Summer,7,Serie A,2001,2001/2002
Milan,Ümit Davala,28.0,Right Midfield,Turkey,5.00m,in,Summer,5,Serie A,2001,2001/2002
Milan,Nicola Corrent,21.0,Central Midfield,Italy,3.62m,in,Summer,"3,62",Serie A,2001,2001/2002
Milan,Vitali Kutuzov,21.0,Centre-Forward,Est_EU,3.50m,in,Summer,"3,5",Serie A,2001,2001/2002
Milan,Martin Laursen,24.0,Centre-Back,AC Parma,Loan fee:500Th.,in,Summer,"0,5",Serie A,2001,2001/2002
Milan,Cyril Domoraud,29.0,Centre-Back,Inter,?,in,Summer,0.01,Serie A,2001,2001/2002
Milan,Maurizio Domizzi,21.0,Centre-Back,Lazio,?,in,Summer,0.01,Serie A,2001,2001/2002
Milan,Cristian Brocchi,25.0,Central Midfield,Inter,?,in,Summer,0.01,Serie A,2001,2001/2002
Milan,Luca Saudati,22.0,Centre-Forward,Perugia,?,in,Summer,0.01,Serie A,2001,2001/2002
Milan,Cristian Zenoni,24.0,Right-Back,Atalanta BC,?,in,Summer,0.01,Serie A,2001,2001/2002
Milan,Marco Simone,32.0,Second Striker,Monaco,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Lazio,Gaizka Mendieta,27.0,Right Midfield,Valencia,48.00m,in,Summer,48,Serie A,2001,2001/2002
Lazio,Jaap Stam,29.0,Centre-Back,Man Utd,25.75m,in,Summer,"25,75",Serie A,2001,2001/2002
Lazio,Stefano Fiore,26.0,Attacking Midfield,Italy,25.00m,in,Summer,25,Serie A,2001,2001/2002
Lazio,Darko Kovacevic,27.0,Centre-Forward,Juventus,15.00m,in,Summer,15,Serie A,2001,2001/2002
Lazio,Fabio Liverani,25.0,Defensive Midfield,Perugia,13.00m,in,Summer,13,Serie A,2001,2001/2002
Lazio,Giuliano Giannichedda,26.0,Defensive Midfield,Italy,7.50m,in,Summer,"7,5",Serie A,2001,2001/2002
Lazio,César,26.0,Left Midfield,South America,5.00m,in,Summer,5,Serie A,2001,2001/2002
Lazio,Alberto Comazzi,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Lazio,Felice Evacuo,18.0,Centre-Forward,FC Turris 1944,?,in,Summer,0.01,Serie A,2001,2001/2002
Lazio,Emanuele Matzuzzi,25.0,midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Hidetoshi Nakata,24.0,Attacking Midfield,AS Roma,28.40m,in,Summer,"28,4",Serie A,2001,2001/2002
AC Parma,Jonathan Bachini,26.0,Left Midfield,Juventus,15.00m,in,Summer,15,Serie A,2001,2001/2002
AC Parma,Evanilson,25.0,Right-Back,Bor. Dortmund,15.00m,in,Summer,15,Serie A,2001,2001/2002
AC Parma,Martin Djetou,26.0,Centre-Back,Monaco,9.75m,in,Summer,"9,75",Serie A,2001,2001/2002
AC Parma,Martin Laursen,23.0,Centre-Back,Hellas Verona,9.30m,in,Summer,"9,3",Serie A,2001,2001/2002
AC Parma,Alex,23.0,Attacking Midfield,South America,8.00m,in,Summer,8,Serie A,2001,2001/2002
AC Parma,Marco Marchionni,20.0,Right Midfield,Italy,6.20m,in,Summer,"6,2",Serie A,2001,2001/2002
AC Parma,Matteo Ferrari,21.0,Centre-Back,Inter,5.16m,in,Summer,"5,16",Serie A,2001,2001/2002
AC Parma,Claudio Taffarel,35.0,Goalkeeper,Turkey,2.00m,in,Summer,2,Serie A,2001,2001/2002
AC Parma,Andrea Staffolani,18.0,Centre-Forward,Italy,775Th.,in,Summer,"0,775",Serie A,2001,2001/2002
AC Parma,Zlatko Dedic,16.0,Centre-Forward,Central_EU,250Th.,in,Summer,"0,25",Serie A,2001,2001/2002
AC Parma,Mohamed Kader,22.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
AC Parma,Paolo Poggi,30.0,Centre-Forward,AS Roma,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Gabriele Giaroli,20.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Amedeo Mangone,32.0,Centre-Back,AS Roma,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Massimiliano Iezzi,20.0,Right Midfield,Uk,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Gaetano Grieco,18.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Giampiero Maini,29.0,Defensive Midfield,AC Venezia 1907,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Sergey Gurenko,28.0,Right-Back,AS Roma,?,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Aimo Diana,23.0,Right Midfield,Brescia,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
AC Parma,Sébastien Frey,21.0,Goalkeeper,Inter,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Winston Parks,19.0,Centre-Forward,AD Limonense,2.00m,in,Summer,2,Serie A,2001,2001/2002
Udinese Calcio,Dimitrios Nalitzis,25.0,Centre-Forward,Central_EU,1.20m,in,Summer,"1,2",Serie A,2001,2001/2002
Udinese Calcio,Carlos Pavón,27.0,Centre-Forward,North America,500Th.,in,Summer,"0,5",Serie A,2001,2001/2002
Udinese Calcio,Per Kröldrup,21.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Udinese Calcio,Isaac Jové,21.0,Left Winger,Spain,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,José Devaca,18.0,Centre-Back,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Fábio César Montezine,22.0,Left Winger,Central_EU,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Esteban Lopez,24.0,Right-Back,Spain,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Sergio Almirón,20.0,Central Midfield,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Gonzalo Martínez,25.0,Right-Back,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Fabio Pittilino,24.0,defence,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Mirko Pieri,22.0,Left-Back,Perugia,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Samuel Caballero,26.0,Centre-Back,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,David Di Michele,25.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Gennaro Scarlato,24.0,Centre-Back,Torino,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Siyabonga Nomvethe,23.0,Centre-Forward,Africa Sports,?,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Marcos Paulo,24.0,Central Midfield,South America,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Udinese Calcio,Jorge Cordero,24.0,midfield,RCD Mallorca,nan,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Simone Perrotta,23.0,Attacking Midfield,Italy,1.50m,in,Summer,"1,5",Serie A,2001,2001/2002
Chievo Verona,Cristiano Lupatelli,23.0,Goalkeeper,AS Roma,1.45m,in,Summer,"1,45",Serie A,2001,2001/2002
Chievo Verona,Diomansy Kamara,20.0,Right Winger,Italy,516Th.,in,Summer,"0,516",Serie A,2001,2001/2002
Chievo Verona,Marco Ambrosio,28.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Cleiton Da Silva Lima,18.0,midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Gioacchino Cavaliere,20.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Francesco Quintavalla,19.0,Right-Back,Bologna,?,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Fabio Firmani,23.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Stefano Lorenzi,24.0,Centre-Back,Atalanta BC,?,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Paolo Foglio,25.0,Right-Back,AC Venezia 1907,?,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Jonatan Binotto,26.0,Right Winger,Inter,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Chievo Verona,Daniel Ola,18.0,Centre-Back,Lazio,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
AS Roma,Antonio Cassano,18.0,Second Striker,Italy,31.00m,in,Summer,31,Serie A,2001,2001/2002
AS Roma,Ivan Pelizzoli,20.0,Goalkeeper,Atalanta BC,14.00m,in,Summer,14,Serie A,2001,2001/2002
AS Roma,Leandro Cufré,23.0,Left-Back,South America,3.10m,in,Summer,"3,1",Serie A,2001,2001/2002
AS Roma,Christian Panucci,28.0,Right-Back,Monaco,Loan fee:1.55m,in,Summer,"1,55",Serie A,2001,2001/2002
AS Roma,Sebastián Cejas,26.0,Goalkeeper,South America,830Th.,in,Summer,"0,83",Serie A,2001,2001/2002
AS Roma,Gustavo Vassallo,22.0,Centre-Forward,France,450Th.,in,Summer,"0,45",Serie A,2001,2001/2002
AS Roma,Francisco Lima,30.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
AS Roma,Diego Fuser,32.0,Right Midfield,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
AS Roma,Adewale Dauda Wahab,16.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
AS Roma,Luigi Malafronte,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
AS Roma,Sebastiano Siviglia,28.0,Centre-Back,Atalanta BC,?,in,Summer,0.01,Serie A,2001,2001/2002
AS Roma,Saliou Lassissi,22.0,Centre-Back,AC Parma,?,in,Summer,0.01,Serie A,2001,2001/2002
Brescia,Luca Toni,24.0,Centre-Forward,Italy,5.00m,in,Summer,5,Serie A,2001,2001/2002
Brescia,Dario Dainelli,22.0,Centre-Back,Italy,4.65m,in,Summer,"4,65",Serie A,2001,2001/2002
Brescia,Federico Giunti,29.0,Defensive Midfield,Milan,950Th.,in,Summer,"0,95",Serie A,2001,2001/2002
Brescia,Markus Schopp,27.0,Right Midfield,Central_EU,581Th.,in,Summer,"0,581",Serie A,2001,2001/2002
Brescia,Igli Tare,28.0,Centre-Forward,1.FC K'lautern,550Th.,in,Summer,"0,55",Serie A,2001,2001/2002
Brescia,Andrea Caracciolo,19.0,Centre-Forward,Italy,243Th.,in,Summer,"0,243",Serie A,2001,2001/2002
Brescia,Pep Guardiola,30.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Brescia,Angelo Danotti,21.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Brescia,Matteo Tacchini,20.0,midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Brescia,Andrea Sussi,27.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Brescia,Mario Salgado,20.0,Centre-Forward,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Brescia,Stefano Tignonsini,19.0,Centre-Back,Frassati,?,in,Summer,0.01,Serie A,2001,2001/2002
Brescia,Mauro Bacchin,31.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Brescia,Jonathan Bachini,26.0,Left Midfield,AC Parma,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Manuele Blasi,20.0,Central Midfield,AS Roma,9.81m,in,Summer,"9,81",Serie A,2001,2001/2002
Perugia,Rahman Rezaei,26.0,Centre-Back,Asia,150Th.,in,Summer,"0,15",Serie A,2001,2001/2002
Perugia,Traianos Dellas,25.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Perugia,Donovan Maury,20.0,Right-Back,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Perugia,Christian Obodo,17.0,Central Midfield,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Perugia,Silvio Spann,19.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,2001,2001/2002
Perugia,Dimitrios Nalitzis,25.0,Centre-Forward,Italy,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Andrea Soncin,22.0,Centre-Forward,Vigevano Calcio,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Alessio Tombesi,19.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Nicolás Cinalli,21.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Denis André Dasoul,17.0,Right-Back,Belgium,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Samuel,26.0,Centre-Back,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Nicolás Córdova,22.0,Central Midfield,South America,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Massimiliano Fusani,21.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Fabio Grosso,23.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Júnior Baiano,31.0,Centre-Back,Portugal,?,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Zlatan Muslimovic,20.0,Centre-Forward,Italy,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Ali Samereh,23.0,Centre-Forward,Esteghlal FC,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Roberto Goretti,25.0,Defensive Midfield,Bologna,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Perugia,Fabio Bazzani,24.0,Centre-Forward,AC Venezia 1907,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Bologna,Lamberto Zauli,30.0,Attacking Midfield,Italy,6.00m,in,Summer,6,Serie A,2001,2001/2002
Bologna,Ferdinando Coppola,23.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Bologna,Salvatore Fresi,28.0,Centre-Back,Inter,?,in,Summer,0.01,Serie A,2001,2001/2002
Bologna,Fabio Pecchia,27.0,Right Midfield,Italy,?,in,Summer,0.01,Serie A,2001,2001/2002
Bologna,Fabio Macellari,26.0,Left-Back,Inter,?,in,Summer,0.01,Serie A,2001,2001/2002
Bologna,Matteo Brighi,20.0,Central Midfield,Juventus,loan transfer,in,Summer,0.01,Serie A,2001,2001/2002
Fiorentina,Adriano,19.0,Centre-Forward,Inter,loan transfer,in,Winter,0.01,Serie A,2001,2001/2002
Fiorentina,Anselmo Robbiati,32.0,Left Winger,Inter,loan transfer,in,Winter,0.01,Serie A,2001,2001/2002
Piacenza,Bogdan Patrascu,22.0,Defensive Midfield,Central_EU,1.55m,in,Winter,"1,55",Serie A,2001,2001/2002
Piacenza,Vincenzo Sommese,25.0,Right Winger,Italy,loan transfer,in,Winter,0.01,Serie A,2001,2001/2002
Atalanta BC,Paolo Foglio,26.0,Right-Back,Chievo Verona,?,in,Winter,0.01,Serie A,2001,2001/2002
Atalanta BC,Gianluca Falsini,26.0,Left-Back,AC Parma,loan transfer,in,Winter,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Marcone,23.0,Centre-Back,South America,?,in,Winter,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Roberto Merenda,17.0,Centre-Back,Italy,?,in,Winter,0.01,Serie A,2001,2001/2002
AC Venezia 1907,Mario Santana,20.0,Second Striker,South America,loan transfer,in,Winter,0.01,Serie A,2001,2001/2002
Torino,Alessandro Cibocchi,19.0,Left-Back,Italy,?,in,Winter,0.01,Serie A,2001,2001/2002
