club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Cremonese,Angelo Orlando,29.0,defence,Inter,?,in,Summer,0.01,Serie A,1995,1995/1996
Cremonese,Giovanni Parmesani,18.0,midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Cremonese,Gianluca Petrachi,26.0,midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Cremonese,Marko Perovic,23.0,Attacking Midfield,Central_EU,?,in,Summer,0.01,Serie A,1995,1995/1996
Piacenza,Nicola Caccia,25.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,1995,1995/1996
Piacenza,Luigi Simoni,30.0,Goalkeeper,Torino,?,in,Summer,0.01,Serie A,1995,1995/1996
Piacenza,Massimiliano Cappellini,24.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Piacenza,Roberto Lorenzini,28.0,Left-Back,Torino,?,in,Summer,0.01,Serie A,1995,1995/1996
Piacenza,Angelo Carbone,27.0,Right Midfield,Milan,?,in,Summer,0.01,Serie A,1995,1995/1996
Piacenza,Mirko Conte,20.0,Centre-Back,Inter,?,in,Summer,0.01,Serie A,1995,1995/1996
Piacenza,Eusebio Di Francesco,25.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Piacenza,Eugenio Corini,24.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Beniamino Abate,33.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Marco De Laurentis,19.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Mauro Bressan,24.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Mauro Bonomi,22.0,Centre-Back,Lazio,?,in,Summer,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Massimo Perra,19.0,Right Midfield,Selargius,?,in,Summer,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Darío Silva,22.0,Centre-Forward,South America,?,in,Summer,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Giorgio Venturin,26.0,Central Midfield,Lazio,loan transfer,in,Summer,0.01,Serie A,1995,1995/1996
Sampdoria,Clarence Seedorf,19.0,Central Midfield,Ajax,3.62m,in,Summer,"3,62",Serie A,1995,1995/1996
Sampdoria,Enrico Chiesa,24.0,Centre-Forward,Cremonese,200Th.,in,Summer,"0,2",Serie A,1995,1995/1996
Sampdoria,Christian Karembeu,24.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,1995,1995/1996
Sampdoria,David Balleri,26.0,Right-Back,Padova,?,in,Summer,0.01,Serie A,1995,1995/1996
Sampdoria,Emanuele Pesaresi,18.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Sampdoria,Filippo Maniero,22.0,Centre-Forward,Padova,?,in,Summer,0.01,Serie A,1995,1995/1996
Sampdoria,Angelo Pagotto,21.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Sampdoria,Marco Franceschetti,28.0,midfield,Padova,?,in,Summer,0.01,Serie A,1995,1995/1996
Sampdoria,Alessandro Lamonica,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,Sandro Tovalieri,30.0,Centre-Forward,Bari,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,Filippo Zani,20.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,José Herrera,30.0,Right-Back,Cagliari Calcio,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,Antonio Paganin,29.0,Right-Back,Inter,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,Gianluca Luppi,28.0,Centre-Back,Fiorentina,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,Fabio Gallo,24.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,Marco Ambrosio,22.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Atalanta BC,Christian Vieri,21.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Milan,Roberto Baggio,28.0,Second Striker,Juventus,9.30m,in,Summer,"9,3",Serie A,1995,1995/1996
Milan,George Weah,28.0,Centre-Forward,Paris SG,6.90m,in,Summer,"6,9",Serie A,1995,1995/1996
Milan,Massimo Ambrosini,18.0,Central Midfield,Italy,1.91m,in,Summer,"1,91",Serie A,1995,1995/1996
Milan,Paulo Futre,29.0,Left Winger,Italy,750Th.,in,Summer,"0,75",Serie A,1995,1995/1996
Milan,Tomas Locatelli,19.0,Attacking Midfield,Atalanta BC,?,in,Summer,0.01,Serie A,1995,1995/1996
Fiorentina,Stefan Schwarz,26.0,Central Midfield,Arsenal,2.20m,in,Summer,"2,2",Serie A,1995,1995/1996
Fiorentina,Michele Serena,25.0,Left-Back,Sampdoria,2.00m,in,Summer,2,Serie A,1995,1995/1996
Fiorentina,Lorenzo Amoruso,24.0,Centre-Back,free agents,free transfer,in,Summer,0,Serie A,1995,1995/1996
Fiorentina,Giovanni Piacentini,27.0,Defensive Midfield,AS Roma,?,in,Summer,0.01,Serie A,1995,1995/1996
Fiorentina,Federico Bettoni,23.0,midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Fiorentina,Mirko Benin,17.0,Attacking Midfield,Varese U19,?,in,Summer,0.01,Serie A,1995,1995/1996
Fiorentina,Emiliano Bigica,21.0,Defensive Midfield,Bari,?,in,Summer,0.01,Serie A,1995,1995/1996
Fiorentina,Alessandro Orlando,25.0,Left-Back,Juventus,?,in,Summer,0.01,Serie A,1995,1995/1996
Fiorentina,Massimo Orlando,24.0,attack,Milan,?,in,Summer,0.01,Serie A,1995,1995/1996
Fiorentina,Pasquale Padalino,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Domenico Doardo,20.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Giuseppe Minaudo,28.0,midfield,Atalanta BC,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Massimiliano Caniato,27.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Enzo Biato,31.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Roberto Bacci,28.0,Centre-Back,Lazio,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Valeriano Fiorin,28.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Fabio Moro,19.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Davide Dionigi,21.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Augustine Simo,16.0,Attacking Midfield,AR Menoua,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Mauro Milanese,23.0,Left-Back,Cremonese,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Alessandro Dal Canto,20.0,Left-Back,Vicenza,?,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Hakan Sükür,23.0,Centre-Forward,Turkey,loan transfer,in,Summer,0.01,Serie A,1995,1995/1996
Torino,Roberto Cravero,31.0,Sweeper,Lazio,nan,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,Oliver Bierhoff,27.0,Centre-Forward,Italy,1.15m,in,Summer,"1,15",Serie A,1995,1995/1996
Udinese Calcio,Giuliano Giannichedda,20.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,1995,1995/1996
Udinese Calcio,Vincenzo Montalbano,26.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,Raffaele Sergio,28.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,David Stefani,20.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,Attilio Gregori,29.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,Alessandro Testaferrata,21.0,Goalkeeper,Battipagliese,?,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,Giovanni Stroppa,27.0,Attacking Midfield,Milan,?,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,Giovanni Bia,26.0,Centre-Back,Inter,?,in,Summer,0.01,Serie A,1995,1995/1996
Udinese Calcio,Mohammed Gargo,20.0,Centre-Back,Uk,?,in,Summer,0.01,Serie A,1995,1995/1996
Lazio,Alessandro Romano,25.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Lazio,Marco Piovanelli,21.0,midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Lazio,Massimiliano Esposito,23.0,Right Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Lazio,Dario Marcolin,23.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Lazio,Guerino Gottardi,24.0,Defensive Midfield,Uk,?,in,Summer,0.01,Serie A,1995,1995/1996
Lazio,Alessandro Grandoni,17.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Bari,Kennet Andersson,27.0,Centre-Forward,France,?,in,Summer,0.01,Serie A,1995,1995/1996
Bari,Abel Xavier,22.0,Right-Back,Benfica,?,in,Summer,0.01,Serie A,1995,1995/1996
Bari,Luigi Sala,21.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Bari,Carlo Tafuni,18.0,defence,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Bari,Fabrizio Ficini,21.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Paul Ince,27.0,Defensive Midfield,Man Utd,10.50m,in,Summer,"10,5",Serie A,1995,1995/1996
Inter,Caio,19.0,Centre-Forward,South America,7.50m,in,Summer,"7,5",Serie A,1995,1995/1996
Inter,Javier Zanetti,21.0,Right-Back,South America,6.50m,in,Summer,"6,5",Serie A,1995,1995/1996
Inter,Roberto Carlos,22.0,Left-Back,South America,3.50m,in,Summer,"3,5",Serie A,1995,1995/1996
Inter,Maurizio Ganz,26.0,Centre-Forward,Atalanta BC,1.20m,in,Summer,"1,2",Serie A,1995,1995/1996
Inter,Sebastián Rambert,21.0,Centre-Forward,free agents,free transfer,in,Summer,0,Serie A,1995,1995/1996
Inter,Marco Branca,30.0,Centre-Forward,AS Roma,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Alessandro Pedroni,24.0,Left-Back,Cremonese,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Fabio Cinetti,21.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Felice Centofanti,26.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Salvatore Fresi,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Marco Landucci,31.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Alessandro Pistone,19.0,Left-Back,Vicenza,?,in,Summer,0.01,Serie A,1995,1995/1996
Inter,Benny Carbone,23.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AS Roma,Luigi Di Biagio,24.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Serie A,1995,1995/1996
AS Roma,Giorgio Sterchele,25.0,Goalkeeper,Vicenza,?,in,Summer,0.01,Serie A,1995,1995/1996
AS Roma,Enrico Annoni,28.0,Right-Back,Torino,?,in,Summer,0.01,Serie A,1995,1995/1996
AS Roma,Alessio Scarchilli,22.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AS Roma,Gianluca Cherubini,21.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AS Roma,Franco Florio,19.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AC Parma,Hristo Stoichkov,29.0,Left Winger,Barcelona,11.00m,in,Summer,11,Serie A,1995,1995/1996
AC Parma,Fabio Cannavaro,21.0,Centre-Back,Italy,6.70m,in,Summer,"6,7",Serie A,1995,1995/1996
AC Parma,Filippo Inzaghi,21.0,Centre-Forward,Piacenza,3.05m,in,Summer,"3,05",Serie A,1995,1995/1996
AC Parma,Alessandro Nista,29.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AC Parma,Monye Precious Onyabor,20.0,midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AC Parma,Ferdinando Piro,18.0,attack,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AC Parma,Alberto Mantelli,23.0,defence,AC Crevalcore,?,in,Summer,0.01,Serie A,1995,1995/1996
AC Parma,Tarcisio Catanese,27.0,midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
AC Parma,Alessandro Melli,25.0,Centre-Forward,Milan,?,in,Summer,0.01,Serie A,1995,1995/1996
AC Parma,Massimo Brambilla,22.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1995,1995/1996
Cremonese,John Aloisi,19.0,Centre-Forward,free agents,free transfer,in,Winter,0,Serie A,1995,1995/1996
Piacenza,Cristian Trapella,23.0,Left-Back,Italy,?,in,Winter,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Fabián O'Neill,22.0,Attacking Midfield,Portugal,?,in,Winter,0.01,Serie A,1995,1995/1996
Cagliari Calcio,Simone Veronese,21.0,Right-Back,Italy,?,in,Winter,0.01,Serie A,1995,1995/1996
Atalanta BC,Kewullay Conteh,18.0,Centre-Back,Cafe Opera,?,in,Winter,0.01,Serie A,1995,1995/1996
Milan,Patrick Vieira,19.0,Defensive Midfield,Cannes,?,in,Winter,0.01,Serie A,1995,1995/1996
Torino,Veldin Karic,22.0,Centre-Forward,Central_EU,?,in,Winter,0.01,Serie A,1995,1995/1996
Udinese Calcio,Igor Shalimov,26.0,Attacking Midfield,Uk,?,in,Winter,0.01,Serie A,1995,1995/1996
Udinese Calcio,Salvatore Matrecano,25.0,Centre-Back,Italy,?,in,Winter,0.01,Serie A,1995,1995/1996
Lazio,Francesco Mancini,27.0,Goalkeeper,Italy,?,in,Winter,0.01,Serie A,1995,1995/1996
Bari,Roberto Ripa,28.0,Centre-Back,Italy,375Th.,in,Winter,"0,375",Serie A,1995,1995/1996
Bari,Klas Ingesson,27.0,Defensive Midfield,Sheff Wed,?,in,Winter,0.01,Serie A,1995,1995/1996
AS Roma,Marco Delvecchio,22.0,Centre-Forward,Inter,5.00m,in,Winter,5,Serie A,1995,1995/1996
AS Roma,Gabriele Grossi,23.0,Left-Back,Vicenza,?,in,Winter,0.01,Serie A,1995,1995/1996
AC Parma,Vasile Miriuta,27.0,Attacking Midfield,ETO FC Gyor,130Th.,in,Winter,"0,13",Serie A,1995,1995/1996
AC Le Havre,Ludovic Pollet,25.0,Centre-Back,Cannes,?,in,Summer,0.01,Ligue 1,1995,1995/1996
AC Le Havre,Ardian Kozniku,27.0,Centre-Forward,Cannes,?,in,Summer,0.01,Ligue 1,1995,1995/1996
AC Le Havre,Vanja Grubac,24.0,Centre-Forward,Central_EU,?,in,Summer,0.01,Ligue 1,1995,1995/1996
AC Le Havre,Nicolas Huysman,27.0,Left Midfield,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
AC Le Havre,Lyambo Etshélé,26.0,Defensive Midfield,LOSC Lille,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Gueugnon,Philippe Brunel,22.0,Left Midfield,Lens,loan transfer,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Gueugnon,Christophe Ajas,23.0,Right Winger,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Gueugnon,Patrice Eyraud,27.0,Defensive Midfield,FC Metz,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Gueugnon,Mohammed Lashaf,27.0,Right Midfield,Belgium,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Gueugnon,Francisc Dican,27.0,midfield,Est_EU,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Gueugnon,Stéphane Pounewatchy,27.0,Centre-Back,FC Martigues,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Gueugnon,Clément Garcia,27.0,attack,LOSC Lille,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Maxence Flachez,22.0,Centre-Back,Olympique Lyon,loan transfer,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Samir Zamfir,27.0,Attacking Midfield,Extensiv Craiova,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Bruno Génésio,28.0,midfield,Olympique Lyon,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Franck Raviot,21.0,Goalkeeper,Lens,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Franck Soler,24.0,attack,AJ Auxerre,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Olivier Ichoua,24.0,midfield,FC Metz,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Abdoul Salam Sow,24.0,Right Winger,Turkey,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Mohamed Lamine Sylla,24.0,Centre-Forward,Willem II,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Martigues,Olivier Vandevoorde,25.0,attack,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Patrick Collot,28.0,Central Midfield,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
LOSC Lille,Pascal Cygan,21.0,Centre-Back,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
LOSC Lille,Philippe Périlleux,31.0,midfield,Montpellier,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Joël Germain,30.0,Centre-Back,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Frank Pingel,31.0,Centre-Forward,Turkey,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Thierry Rabat,33.0,Centre-Back,FC Martigues,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Amara Simba,33.0,Centre-Forward,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Miladin Becanovic,22.0,Centre-Forward,Central_EU,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Géza Mészöly,28.0,Centre-Back,AC Le Havre,?,in,Summer,0.01,Ligue 1,1995,1995/1996
LOSC Lille,Jean-Marie Aubry,26.0,Goalkeeper,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Olympique Lyon,Jacek Bak,22.0,Centre-Back,Central_EU,700Th.,in,Summer,"0,7",Ligue 1,1995,1995/1996
Olympique Lyon,Christophe Deguerville,25.0,Left-Back,Saint-Étienne,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Olympique Lyon,Éric Assadourian,28.0,Right Winger,LOSC Lille,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Olympique Lyon,Frédéric Patouillard,21.0,midfield,Unknown,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Olympique Lyon,Laurent Casanova,23.0,Defensive Midfield,SC Bastia,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Nantes,Bruno Carotti,22.0,Centre-Back,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
FC Nantes,Jocelyn Gourvennec,23.0,Attacking Midfield,Stade Rennais,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Nantes,Roman Kosecki,29.0,Centre-Forward,Atlético Madrid,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Nantes,Jean-Marc Chanelet,26.0,Right-Back,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Nantes,Jean-Christophe Bouteiller,22.0,midfield,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
FC Nantes,Laurent Peyrelade,25.0,Centre-Forward,ESA Brive,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Montpellier,Ibrahima Bakayoko,18.0,Centre-Forward,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
Montpellier,Bruno Martini,33.0,Goalkeeper,AJ Auxerre,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Montpellier,Pascal Baills,30.0,Right-Back,R. Strasbourg,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Montpellier,José Luis Villarreal,29.0,Defensive Midfield,South America,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Montpellier,Jean-Manuel Thétis,23.0,Centre-Back,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Cannes,Fabrice Rodriguez,25.0,Centre-Forward,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
Cannes,Sasa Person,30.0,Centre-Back,Est_EU,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Cannes,Jean-Jacques Etamé,28.0,midfield,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Cannes,Emmanuel Hutteau,26.0,Left-Back,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Cannes,Adel Boutobba,17.0,midfield,Unknown,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Guingamp,Yannick Baret,22.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
Guingamp,Vincent Candela,21.0,Left-Back,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
Guingamp,Jérôme Foulon,24.0,Right-Back,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
Guingamp,Philippe Chrismousse,20.0,Goalkeeper,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
Guingamp,Sébastien Dallet,21.0,Right Winger,Lens,loan transfer,in,Summer,0.01,Ligue 1,1995,1995/1996
Guingamp,Gheorghe Mihali,29.0,Centre-Back,Est_EU,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Guingamp,Djordje Tomic,22.0,Central Midfield,Central_EU,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Guingamp,Stéphane Trévisan,21.0,Goalkeeper,Toulouse Font.,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Guingamp,Réginald Ray,26.0,Centre-Forward,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Guingamp,Jérôme Molinier,21.0,Centre-Forward,Thouars Foot 79,?,in,Summer,0.01,Ligue 1,1995,1995/1996
Guingamp,Fabrice Divert,28.0,Centre-Forward,Montpellier,loan transfer,in,Summer,0.01,Ligue 1,1995,1995/1996
Lens,Tony Vairelles,22.0,Centre-Forward,France,1.50m,in,Summer,"1,5",Ligue 1,1995,1995/1996
Lens,Philippe Chrismousse,20.0,Goalkeeper,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
G. Bordeaux,Kaba Diawara,19.0,Centre-Forward,free agents,free transfer,in,Summer,0,Ligue 1,1995,1995/1996
G. Bordeaux,Didier Tholot,31.0,Centre-Forward,FC Martigues,?,in,Summer,0.01,Ligue 1,1995,1995/1996
G. Bordeaux,Laurent Croci,30.0,Right-Back,France,?,in,Summer,0.01,Ligue 1,1995,1995/1996
G. Bordeaux,Mirza Varesanovic,23.0,Sweeper,Central_EU,?,in,Summer,0.01,Ligue 1,1995,1995/1996
R. Strasbourg,Philippe Raschke,27.0,Right-Back,Cannes,?,in,Summer,0.01,Ligue 1,1995,1995/1996
R. Strasbourg,David Zitelli,26.0,Centre-Forward,FC Metz,?,in,Summer,0.01,Ligue 1,1995,1995/1996
R. Strasbourg,Gérald Baticle,25.0,Centre-Forward,AJ Auxerre,?,in,Summer,0.01,Ligue 1,1995,1995/1996
