club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Reggiana,Michele Padovano,26.0,Centre-Forward,Genoa,?,in,Summer,0.01,Serie A,1993,1993/1994
Reggiana,Luigi De Agostini,32.0,Left-Back,Inter,?,in,Summer,0.01,Serie A,1993,1993/1994
Reggiana,Johnny Ekström,28.0,Centre-Forward,North_EU,?,in,Summer,0.01,Serie A,1993,1993/1994
Reggiana,Claudio Taffarel,27.0,Goalkeeper,AC Parma,?,in,Summer,0.01,Serie A,1993,1993/1994
Reggiana,Massimiliano Esposito,21.0,Right Midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Cremonese,Stefano De Agostini,28.0,Defensive Midfield,Atalanta,?,in,Summer,0.01,Serie A,1993,1993/1994
Cremonese,Alfredo Bassani,22.0,defence,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Cremonese,Alessandro Mannini,35.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Cremonese,Manolo Guindani,22.0,attack,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Piacenza,Marco Ferrante,22.0,Centre-Forward,AC Parma,100Th.,in,Summer,"0,1",Serie A,1993,1993/1994
Piacenza,Cleto Polonia,24.0,Right-Back,Verona,?,in,Summer,0.01,Serie A,1993,1993/1994
Juventus,Angelo Di Livio,26.0,Right Midfield,Italy,12.90m,in,Summer,"12,9",Serie A,1993,1993/1994
Juventus,Alessandro Del Piero,18.0,Second Striker,Italy,2.58m,in,Summer,"2,58",Serie A,1993,1993/1994
Juventus,Zoran Ban,20.0,Centre-Forward,Est_EU,450Th.,in,Summer,"0,45",Serie A,1993,1993/1994
Juventus,Marco Moro,23.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Juventus,Massimiliano Notari,21.0,defence,Saronno,?,in,Summer,0.01,Serie A,1993,1993/1994
Juventus,Francesco Baldini,19.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Juventus,Andrea Fortunato,21.0,Left-Back,Genoa,?,in,Summer,0.01,Serie A,1993,1993/1994
Juventus,Gianluca Francesconi,21.0,Centre-Back,Reggiana,?,in,Summer,0.01,Serie A,1993,1993/1994
Juventus,Federico Giampaolo,23.0,Attacking Midfield,Verona,?,in,Summer,0.01,Serie A,1993,1993/1994
Juventus,Sergio Porrini,24.0,Right-Back,Atalanta,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Marco Osio,27.0,Defensive Midfield,AC Parma,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Marco Sinigaglia,25.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Enzo Francescoli,31.0,Centre-Forward,Cagliari Calcio,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Marco Sesia,23.0,midfield,Nizzamillefonti,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Luca Pastine,22.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Angelo Gregucci,29.0,Centre-Back,Lazio,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Giovanni Galli,35.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Torino,Robert Jarni,24.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Massimiliano Corrado,22.0,Right-Back,Reggiana,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Roberto Murgita,24.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Andrea Bianchi,24.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Roberto Lorenzini,26.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Massimo Ciocci,25.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Marco Nappi,27.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Simone Pasticcio,17.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Fabio Galante,19.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Dan Petrescu,25.0,Right-Back,Foggia,?,in,Summer,0.01,Serie A,1993,1993/1994
Genoa,Marciano Vink,22.0,Defensive Midfield,Ajax,?,in,Summer,0.01,Serie A,1993,1993/1994
Inter,Dennis Bergkamp,24.0,Second Striker,Ajax,9.77m,in,Summer,"9,77",Serie A,1993,1993/1994
Inter,Wim Jonk,26.0,Defensive Midfield,Ajax,5.68m,in,Summer,"5,68",Serie A,1993,1993/1994
Inter,Francesco Dell'Anno,26.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Inter,Marco Grossi,20.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Inter,Gianluca Festa,24.0,Right-Back,Cagliari Calcio,?,in,Summer,0.01,Serie A,1993,1993/1994
Inter,Massimo Paganin,22.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Inter,Alessandro Rossi,18.0,defence,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AS Roma,Fabrizio Lorieri,29.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AS Roma,Walter Lapini,19.0,attack,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AS Roma,Gabriele Grossi,21.0,Left-Back,Lecce,?,in,Summer,0.01,Serie A,1993,1993/1994
AS Roma,Marco Lanna,24.0,Centre-Back,Sampdoria,?,in,Summer,0.01,Serie A,1993,1993/1994
AS Roma,Andrea Pazzagli,33.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AS Roma,Abel Balbo,27.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AS Roma,Alessio Scarchilli,20.0,Attacking Midfield,Lecce,?,in,Summer,0.01,Serie A,1993,1993/1994
Milan,Brian Laudrup,24.0,Right Winger,Italy,7.50m,in,Summer,"7,5",Serie A,1993,1993/1994
Milan,Christian Panucci,20.0,Right-Back,Genoa,5.94m,in,Summer,"5,94",Serie A,1993,1993/1994
Milan,Florin Raducioiu,23.0,Centre-Forward,Italy,loan transfer,in,Summer,0.01,Serie A,1993,1993/1994
Milan,Marco Pullo,25.0,defence,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Milan,Mario Ielpo,30.0,Goalkeeper,Cagliari Calcio,?,in,Summer,0.01,Serie A,1993,1993/1994
Milan,Alessandro Orlando,23.0,Left-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Valerio Bertotto,20.0,Right-Back,Italy,1.50m,in,Summer,"1,5",Serie A,1993,1993/1994
Udinese Calcio,Marco Delvecchio,20.0,Centre-Forward,Inter,Loan fee:150Th.,in,Summer,"0,15",Serie A,1993,1993/1994
Udinese Calcio,Thomas Helveg,22.0,Right-Back,North_EU,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Vincenzo Montalbano,24.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Alessandro Manni,19.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Oberdan Biagioni,23.0,Attacking Midfield,Foggia,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Manuel Marcuz,21.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Fausto Pizzi,25.0,Attacking Midfield,AC Parma,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Massimiliano Caniato,25.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Francesco Statuto,21.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Andrea Carnevale,32.0,Centre-Forward,AS Roma,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Stefano Rossini,22.0,Left-Back,Inter,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Graziano Battistini,22.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Udinese Calcio,Fabio Petruzzi,22.0,Centre-Back,AS Roma,loan transfer,in,Summer,0.01,Serie A,1993,1993/1994
Sampdoria,David Platt,27.0,Attacking Midfield,Juventus,7.80m,in,Summer,"7,8",Serie A,1993,1993/1994
Sampdoria,Ruud Gullit,30.0,Second Striker,free agents,free transfer,in,Summer,0,Serie A,1993,1993/1994
Sampdoria,Roberto Breda,23.0,Central Midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Sampdoria,Fausto Salsano,33.0,Right Winger,AS Roma,?,in,Summer,0.01,Serie A,1993,1993/1994
Sampdoria,Marco Rossi,28.0,Sweeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Sampdoria,Alberico Evani,30.0,Left Midfield,Milan,?,in,Summer,0.01,Serie A,1993,1993/1994
Lazio,Luca Marchegiani,27.0,Goalkeeper,Torino,7.00m,in,Summer,7,Serie A,1993,1993/1994
Lazio,Roberto Di Matteo,23.0,Central Midfield,Uk,1.70m,in,Summer,"1,7",Serie A,1993,1993/1994
Lazio,Pierluigi Casiraghi,24.0,Centre-Forward,Juventus,Loan fee:775Th.,in,Summer,"0,775",Serie A,1993,1993/1994
Lazio,Giampaolo Saurini,24.0,Centre-Forward,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Lazio,Luciano De Paola,32.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Lazio,Paolo Negro,21.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Lazio,Fabrizio Di Mauro,28.0,Defensive Midfield,Italy,loan transfer,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,André Gumprecht,18.0,Central Midfield,free agents,free transfer,in,Summer,0,Serie A,1993,1993/1994
Lecce,Gaúcho,29.0,attack,South America,?,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Riccardo Napolitano,18.0,Goalkeeper,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Franco Marchegiani,28.0,Defensive Midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Valerio Gazzani,26.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Rufo Emiliano Verga,23.0,Centre-Back,Milan,?,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Pasquale Padalino,20.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Kwame Ayew,19.0,Centre-Forward,Asia,?,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Gerson,26.0,Central Midfield,Italy,loan transfer,in,Summer,0.01,Serie A,1993,1993/1994
Lecce,Marco Barollo,20.0,midfield,Inter,loan transfer,in,Summer,0.01,Serie A,1993,1993/1994
Cagliari Calcio,Massimiliano Allegri,25.0,Central Midfield,Italy,2.50m,in,Summer,"2,5",Serie A,1993,1993/1994
Cagliari Calcio,Valerio Fiori,24.0,Goalkeeper,Lazio,?,in,Summer,0.01,Serie A,1993,1993/1994
Cagliari Calcio,Julio Dely Valdés,26.0,Centre-Forward,Portugal,?,in,Summer,0.01,Serie A,1993,1993/1994
Cagliari Calcio,Simone Veronese,18.0,Right-Back,Inter,?,in,Summer,0.01,Serie A,1993,1993/1994
Cagliari Calcio,Antonio Aloisi,24.0,defence,Torino,?,in,Summer,0.01,Serie A,1993,1993/1994
Cagliari Calcio,Felice Falaguerra,22.0,attack,Ischia,?,in,Summer,0.01,Serie A,1993,1993/1994
Cagliari Calcio,Nunzio La Torre,20.0,midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AC Parma,Graziano Mannari,24.0,Centre-Forward,Ravenna U19,?,in,Summer,0.01,Serie A,1993,1993/1994
AC Parma,Roberto Maltagliati,24.0,Centre-Back,Solbiatese Arno Calcio,?,in,Summer,0.01,Serie A,1993,1993/1994
AC Parma,Davide Falcioni,18.0,Goalkeeper,Fano,?,in,Summer,0.01,Serie A,1993,1993/1994
AC Parma,Gianfranco Zola,26.0,Second Striker,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AC Parma,Luca Bucci,24.0,Goalkeeper,Reggiana,?,in,Summer,0.01,Serie A,1993,1993/1994
AC Parma,David Balleri,24.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
AC Parma,Massimo Crippa,28.0,Central Midfield,Italy,nan,in,Summer,0.01,Serie A,1993,1993/1994
Atalanta BC,Andrea Poggi,27.0,defence,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Atalanta BC,Pietro Assennato,21.0,Right-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Atalanta BC,Franck Sauzée,27.0,Central Midfield,Marseille,?,in,Summer,0.01,Serie A,1993,1993/1994
Atalanta BC,Cristiano Scapolo,22.0,Attacking Midfield,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Atalanta BC,Pierluigi Orlandini,20.0,Right Midfield,Lecce,?,in,Summer,0.01,Serie A,1993,1993/1994
Atalanta BC,Nicola Boselli,21.0,Centre-Back,Italy,?,in,Summer,0.01,Serie A,1993,1993/1994
Foggia,Massimiliano Giacobbo,19.0,Central Midfield,Juventus,?,in,Winter,0.01,Serie A,1993,1993/1994
Reggiana,Dorin Mateut,28.0,Attacking Midfield,Italy,?,in,Winter,0.01,Serie A,1993,1993/1994
Genoa,Lajos Détári,30.0,Attacking Midfield,Central_EU,?,in,Winter,0.01,Serie A,1993,1993/1994
AS Roma,Massimiliano Cappioli,25.0,Central Midfield,Cagliari Calcio,?,in,Winter,0.01,Serie A,1993,1993/1994
AS Roma,Gianluca Festa,24.0,Right-Back,Inter,loan transfer,in,Winter,0.01,Serie A,1993,1993/1994
Milan,Marcel Desailly,25.0,Centre-Back,Marseille,5.50m,in,Winter,"5,5",Serie A,1993,1993/1994
Milan,Roberto Lorenzini,27.0,Left-Back,Genoa,?,in,Winter,0.01,Serie A,1993,1993/1994
Udinese Calcio,Dariusz Adamczuk,24.0,Defensive Midfield,Uk,?,in,Winter,0.01,Serie A,1993,1993/1994
Udinese Calcio,Stefano Borgonovo,29.0,Centre-Forward,Italy,?,in,Winter,0.01,Serie A,1993,1993/1994
Lazio,Alen Boksic,23.0,Centre-Forward,Marseille,11.00m,in,Winter,11,Serie A,1993,1993/1994
Lecce,Simone Erba,22.0,attack,Italy,?,in,Winter,0.01,Serie A,1993,1993/1994
Cagliari Calcio,Dario Marcolin,22.0,Defensive Midfield,Lazio,?,in,Winter,0.01,Serie A,1993,1993/1994
AC Parma,Néstor Sensini,27.0,Centre-Back,Italy,1.50m,in,Winter,"1,5",Serie A,1993,1993/1994
Atalanta BC,Giampaolo Saurini,24.0,Centre-Forward,Lazio,?,in,Winter,0.01,Serie A,1993,1993/1994
Atalanta BC,Marco Sgrò,23.0,Attacking Midfield,Italy,?,in,Winter,0.01,Serie A,1993,1993/1994
Atalanta BC,Luciano De Paola,32.0,Defensive Midfield,Lazio,?,in,Winter,0.01,Serie A,1993,1993/1994
FC Sochaux,Henk Vos,25.0,Centre-Forward,Belgium,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Sochaux,Didier Otokoré,24.0,Left Winger,AJ Auxerre,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Sochaux,Franck Chaumin,23.0,Goalkeeper,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Sochaux,Laurent Croce,21.0,midfield,SC Toulon 83,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Angers SCO,Christophe Galtier,26.0,Centre-Back,free agents,free transfer,in,Summer,0,Ligue 1,1993,1993/1994
Angers SCO,Nicolas Sachy,25.0,Goalkeeper,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Angers SCO,Mustapha El Haddaoui,31.0,Central Midfield,Lens,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Angers SCO,Bruno Germain,33.0,Defensive Midfield,Paris SG,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Angers SCO,Éric Péan,29.0,Sweeper,Olympique Lyon,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Angers SCO,Thierry Oleksiak,31.0,Defensive Midfield,LOSC Lille,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Patrick Collot,26.0,Central Midfield,free agents,free transfer,in,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Didier Tholot,29.0,Centre-Forward,Saint-Étienne,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Sylver Hoffer,25.0,attack,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Stéphane Mazzolini,26.0,Right-Back,AJ Auxerre,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Maurice Bouquet,30.0,Central Midfield,Saint-Étienne,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Philippe Anziani,31.0,Second Striker,SC Toulon 83,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Thierry Rabat,31.0,Centre-Back,SC Toulon 83,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Christophe Chaintreuil,29.0,Defensive Midfield,Saint-Étienne,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Karim Malagouen,17.0,midfield,Unknown,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Jean-Marc Ferreri,30.0,Attacking Midfield,Marseille,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Joël Bossis,28.0,Left Winger,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Martigues,Jean-Claude Pagal,28.0,Defensive Midfield,Saint-Étienne,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Pascal Nouma,21.0,Centre-Forward,Paris SG,loan transfer,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Nicolas Huysman,25.0,Left Midfield,FC Metz,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Lilian Nalis,21.0,Central Midfield,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Laurent Dufour,18.0,midfield,Mondeville,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Celio Silva,25.0,Centre-Back,South America,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Patrick Revelles,24.0,Centre-Forward,Monaco,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Ronan Salaün,24.0,Centre-Forward,G. Bordeaux,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Arnaud Tanguy,17.0,midfield,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
SM Caen,Richard Dutruel,20.0,Goalkeeper,Paris SG,loan transfer,in,Summer,0.01,Ligue 1,1993,1993/1994
LOSC Lille,Emmanuel Coquelet,18.0,Centre-Forward,free agents,free transfer,in,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Kennet Andersson,25.0,Centre-Forward,North_EU,?,in,Summer,0.01,Ligue 1,1993,1993/1994
LOSC Lille,Jean-Jacques Etamé,26.0,midfield,R. Strasbourg,?,in,Summer,0.01,Ligue 1,1993,1993/1994
LOSC Lille,Thierry Bonalair,27.0,Left-Back,AJ Auxerre,?,in,Summer,0.01,Ligue 1,1993,1993/1994
LOSC Lille,Clément Garcia,25.0,attack,Montpellier,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Olympique Lyon,Éric Roy,25.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Ligue 1,1993,1993/1994
Olympique Lyon,Abédi Pelé,28.0,Attacking Midfield,Marseille,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Olympique Lyon,Manuel Amoros,31.0,Right-Back,Marseille,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Olympique Lyon,Stéphane Roche,22.0,Central Midfield,FC Martigues,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Olympique Lyon,Marcelo Djian,26.0,Centre-Back,South America,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Olympique Lyon,Pascal Olmeta,32.0,Goalkeeper,Marseille,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Nantes,Christophe Pignol,23.0,Left-Back,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Nantes,Samson Siasia,25.0,attack,Belgium,?,in,Summer,0.01,Ligue 1,1993,1993/1994
FC Nantes,Noureddine Naybet,23.0,Centre-Back,Africa Sports,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Montpellier,Jérôme Sykora,22.0,Goalkeeper,Unknown,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Montpellier,Zalán Zombori,18.0,Attacking Midfield,Central_EU,loan transfer,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Patrick Vieira,17.0,Defensive Midfield,free agents,free transfer,in,Summer,0,Ligue 1,1993,1993/1994
Cannes,Jean-Christophe Marquet,19.0,Left-Back,Marseille,loan transfer,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Gábor Márton,26.0,Attacking Midfield,Central_EU,30Th.,in,Summer,"0,03",Ligue 1,1993,1993/1994
Cannes,Marc Andrieux,26.0,Defensive Midfield,Mulhouse S-A,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Fabrice Grondin,20.0,defence,Unknown,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Didier Otokoré,24.0,Left Winger,FC Sochaux,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Kader Ferhaoui,28.0,Left Midfield,Montpellier,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Ardian Kozniku,25.0,Centre-Forward,Est_EU,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Tal Banin,22.0,Defensive Midfield,Est_EU,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Cannes,Nicolas Bastère,23.0,attack,Toulouse,loan transfer,in,Summer,0.01,Ligue 1,1993,1993/1994
Lens,Frédéric Meyrieu,25.0,Attacking Midfield,SC Toulon 83,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Lens,Patrice Marquet,26.0,Left Midfield,G. Bordeaux,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Lens,Anicet Saussé,25.0,defence,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
G. Bordeaux,Richard Witschge,23.0,Central Midfield,free agents,free transfer,in,Summer,0,Ligue 1,1993,1993/1994
G. Bordeaux,Youssouf Fofana,26.0,Left Winger,Monaco,?,in,Summer,0.01,Ligue 1,1993,1993/1994
G. Bordeaux,Marcel Dib,32.0,Central Midfield,Monaco,?,in,Summer,0.01,Ligue 1,1993,1993/1994
G. Bordeaux,Stéphane Paille,28.0,Centre-Forward,SM Caen,?,in,Summer,0.01,Ligue 1,1993,1993/1994
G. Bordeaux,Philippe Vercruysse,31.0,Attacking Midfield,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
G. Bordeaux,Lionel Perez,26.0,Goalkeeper,France,nan,in,Summer,0.01,Ligue 1,1993,1993/1994
AC Le Havre,Eric Lestrade,24.0,midfield,Bourges,?,in,Summer,0.01,Ligue 1,1993,1993/1994
AC Le Havre,Didier Lelong,23.0,midfield,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
AC Le Havre,Géza Mészöly,26.0,Centre-Back,Central_EU,?,in,Summer,0.01,Ligue 1,1993,1993/1994
AC Le Havre,Bernard Pascual,26.0,Centre-Back,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
AC Le Havre,Jean-Luc Courtet,25.0,attack,Bourges,?,in,Summer,0.01,Ligue 1,1993,1993/1994
AC Le Havre,Pierre Haon,26.0,Defensive Midfield,Perpignan,?,in,Summer,0.01,Ligue 1,1993,1993/1994
R. Strasbourg,Joël Corminboeuf,29.0,Goalkeeper,Uk,?,in,Summer,0.01,Ligue 1,1993,1993/1994
R. Strasbourg,Rémi Garde,27.0,Defensive Midfield,Olympique Lyon,?,in,Summer,0.01,Ligue 1,1993,1993/1994
R. Strasbourg,David Régis,24.0,Centre-Back,US Valenciennes,?,in,Summer,0.01,Ligue 1,1993,1993/1994
R. Strasbourg,Wilfrid Gohel,24.0,Right Winger,US Valenciennes,?,in,Summer,0.01,Ligue 1,1993,1993/1994
R. Strasbourg,Philippe Thys,33.0,Left-Back,SC Toulon 83,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Saint-Étienne,Roland Wohlfarth,30.0,Centre-Forward,Bayern Munich,1.25m,in,Summer,"1,25",Ligue 1,1993,1993/1994
Saint-Étienne,Lionel Potillon,19.0,Left-Back,free agents,free transfer,in,Summer,0,Ligue 1,1993,1993/1994
Saint-Étienne,Piotr Swierczewski,21.0,Defensive Midfield,Central_EU,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Saint-Étienne,Laurent Blanc,27.0,Centre-Back,France,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Saint-Étienne,Jean-Philippe Delpech,25.0,Defensive Midfield,Toulouse,?,in,Summer,0.01,Ligue 1,1993,1993/1994
Paris SG,Raí,28.0,Attacking Midfield,South America,5.00m,in,Summer,5,Ligue 1,1993,1993/1994
